Time;Step;Training Loss;Validation Loss;Full Validation Loss
19:38:12;817;0,5185;-;-
19:38:10;816;0,4513;-;-
19:38:08;815;0,2502;-;-
19:38:06;814;0,5077;-;-
19:38:06;813;0,2618;-;-
19:38:04;812;0,1825;-;-
19:38:02;811;0,5921;-;-
19:38:00;810;0,4043;-;-
19:38:00;809;0,5138;-;-
19:37:58;808;0,4627;-;-
19:37:56;807;0,2556;-;-
19:37:54;806;0,4132;-;-
19:37:54;805;0,6695;-;-
19:37:52;804;0,6354;-;-
19:37:50;803;0,3889;-;-
19:37:48;802;0,3091;-;-
19:37:48;801;0,3639;-;-
19:37:46;800;0,4507;0,5228;-
19:37:44;799;0,4114;-;-
19:37:42;798;0,522;-;-
19:37:40;797;0,7525;-;-
19:37:40;796;0,5342;-;-
19:37:38;795;0,1635;-;-
19:37:36;794;0,2136;-;-
19:37:34;793;0,3601;-;-
19:37:34;792;0,3308;-;0,3494
19:36:50;791;0,365;-;-
19:36:48;790;0,2194;-;-
19:36:48;789;0,3247;-;-
19:36:46;788;0,5114;-;-
19:36:44;787;0,4064;-;-
19:36:41;786;0,6762;-;-
19:36:41;785;0,1939;-;-
19:36:39;784;0,477;-;-
19:36:37;783;0,3579;-;-
19:36:35;782;0,7033;-;-
19:36:35;781;0,6671;-;-
19:36:33;780;0,3229;-;-
19:36:31;779;0,3058;-;-
19:36:31;778;0,5372;-;-
19:36:29;777;0,4823;-;-
19:36:27;776;0,5766;-;-
19:36:25;775;0,5627;-;-
19:36:25;774;0,5209;-;-
19:36:23;773;0,641;-;-
19:36:21;772;0,52;-;-
19:36:19;771;0,6962;-;-
19:36:19;770;0,6299;-;-
19:36:17;769;0,2096;-;-
19:36:15;768;0,2638;-;-
19:36:13;767;0,4062;-;-
19:36:13;766;0,473;-;-
19:36:11;765;0,3156;-;-
19:36:09;764;0,4169;-;-
19:36:07;763;0,2256;-;-
19:36:07;762;0,4305;-;-
19:36:05;761;0,4161;-;-
19:36:03;760;0,6528;-;-
19:36:01;759;0,5445;-;-
19:36:01;758;0,4585;-;-
19:35:59;757;0,439;-;-
19:35:57;756;0,8127;-;-
19:35:57;755;0,3107;-;-
19:35:55;754;0,3669;-;-
19:35:53;753;0,8051;-;-
19:35:51;752;0,4372;-;-
19:35:51;751;0,3565;-;-
19:35:49;750;0,451;-;-
19:35:47;749;0,3551;-;-
19:35:45;748;0,3581;-;-
19:35:45;747;0,6827;-;-
19:35:43;746;0,6053;-;-
19:35:41;745;0,1906;-;-
19:35:39;744;0,4011;-;-
19:35:39;743;1,0115;-;-
19:35:37;742;0,3723;-;-
19:35:35;741;0,6164;-;-
19:35:33;740;0,4375;-;-
19:35:33;739;0,4788;-;-
19:35:31;738;0,3544;-;-
19:35:29;737;0,3118;-;-
19:35:27;736;0,4571;-;-
19:35:27;735;0,3214;-;-
19:35:25;734;0,3099;-;-
19:35:23;733;0,5288;-;-
19:35:21;732;0,6514;-;-
19:35:21;731;0,3219;-;-
19:35:19;730;0,2511;-;-
19:35:17;729;0,3793;-;-
19:35:15;728;0,544;-;-
19:35:15;727;0,4572;-;-
19:35:13;726;0,3643;-;-
19:35:11;725;0,5089;-;-
19:35:09;724;0,461;-;-
19:35:09;723;0,5964;-;-
19:35:07;722;0,2308;-;-
19:35:05;721;0,1948;-;-
19:35:03;720;0,1806;-;-
19:35:03;719;0,4144;-;-
19:35:01;718;0,3447;-;-
19:34:59;717;0,3867;-;-
19:34:57;716;0,2264;-;-
19:34:57;715;0,3219;-;-
19:34:55;714;0,3187;-;-
19:34:53;713;0,6234;-;-
19:34:51;712;0,444;-;-
19:34:51;711;0,2574;-;-
19:34:49;710;0,4641;-;-
19:34:47;709;0,4989;-;-
19:34:45;708;0,2497;-;-
19:34:45;707;0,2959;-;-
19:34:43;706;0,5433;-;-
19:34:40;705;1,2157;-;-
19:34:38;704;0,3857;-;-
19:34:38;703;0,4629;-;-
19:34:36;702;0,5605;-;-
19:34:34;701;0,6868;-;-
19:34:32;700;0,2303;0,5207;-
19:34:32;699;0,2582;-;-
19:34:30;698;0,3307;-;-
19:34:28;697;0,439;-;-
19:34:26;696;0,2661;-;-
19:34:24;695;0,6872;-;-
19:34:24;694;0,3758;-;-
19:34:22;693;0,7874;-;-
19:34:20;692;0,3435;-;-
19:34:18;691;0,4815;-;-
19:34:18;690;0,4625;-;-
19:34:16;689;0,2733;-;-
19:34:14;688;0,7073;-;-
19:34:12;687;0,5043;-;-
19:34:12;686;0,405;-;-
19:34:10;685;0,3393;-;-
19:34:08;684;0,4964;-;-
19:34:06;683;0,5253;-;-
19:34:06;682;0,3538;-;-
19:34:04;681;0,3454;-;-
19:34:02;680;0,6272;-;-
19:34:00;679;0,2679;-;-
19:34:00;678;0,5049;-;-
19:33:58;677;0,5284;-;-
19:33:56;676;0,5454;-;-
19:33:54;675;0,3658;-;-
19:33:54;674;0,3276;-;-
19:33:52;673;0,3328;-;-
19:33:50;672;0,5534;-;-
19:33:48;671;0,5144;-;-
19:33:48;670;0,5563;-;-
19:33:46;669;0,43;-;-
19:33:44;668;0,4834;-;-
19:33:42;667;0,2253;-;-
19:33:42;666;0,3503;-;-
19:33:40;665;0,4525;-;-
19:33:38;664;0,6255;-;-
19:33:36;663;0,3895;-;-
19:33:36;662;0,3577;-;-
19:33:34;661;0,5087;-;-
19:33:32;660;0,6544;-;-
19:33:30;659;0,3142;-;-
19:33:30;658;0,4574;-;-
19:33:28;657;0,1974;-;-
19:33:26;656;0,5349;-;-
19:33:24;655;0,2437;-;-
19:33:24;654;0,3074;-;-
19:33:22;653;0,4753;-;-
19:33:20;652;0,9769;-;-
19:33:18;651;0,5373;-;-
19:33:18;650;0,437;-;-
19:33:16;649;0,4546;-;-
19:33:14;648;0,8765;-;-
19:33:12;647;0,3357;-;-
19:33:12;646;0,7825;-;-
19:33:10;645;0,4558;-;-
19:33:08;644;0,3709;-;-
19:33:08;643;0,2773;-;-
19:33:06;642;0,5928;-;-
19:33:04;641;0,5243;-;-
19:33:02;640;0,2662;-;-
19:33:02;639;0,3484;-;-
19:33:00;638;0,298;-;-
19:32:58;637;0,4195;-;-
19:32:56;636;0,2971;-;-
19:32:56;635;0,517;-;-
19:32:54;634;0,2747;-;-
19:32:52;633;0,6359;-;-
19:32:50;632;0,6628;-;-
19:32:50;631;0,3305;-;-
19:32:48;630;0,7845;-;-
19:32:46;629;0,3898;-;-
19:32:44;628;0,7697;-;-
19:32:44;627;0,5462;-;-
19:32:42;626;0,3702;-;-
19:32:39;625;0,7896;-;-
19:32:39;624;0,4511;-;-
19:32:37;623;0,2998;-;-
19:32:35;622;0,2228;-;-
19:32:33;621;0,6041;-;-
19:32:33;620;0,3882;-;-
19:32:31;619;0,5351;-;-
19:32:29;618;0,3003;-;-
19:32:27;617;0,2927;-;-
19:32:27;616;0,3089;-;-
19:32:25;615;0,4447;-;-
19:32:23;614;0,3406;-;-
19:32:21;613;0,3416;-;-
19:32:21;612;0,9128;-;-
19:32:19;611;0,556;-;-
19:32:17;610;0,5388;-;-
19:32:17;609;0,5899;-;-
19:32:15;608;0,5026;-;-
19:32:13;607;0,2732;-;-
19:32:11;606;0,524;-;-
19:32:11;605;0,3801;-;-
19:31:57;604;0,6042;-;-
19:31:55;603;0,3548;-;-
19:31:53;602;0,3636;-;-
19:31:53;601;0,3607;-;-
19:31:51;600;0,3568;0,2992;-
19:31:49;599;0,4625;-;-
19:31:47;598;0,3468;-;-
19:31:47;597;0,3914;-;-
19:31:45;596;0,4328;-;-
19:31:43;595;0,3916;-;-
19:31:41;594;0,1711;-;-
19:31:41;593;0,6238;-;-
19:31:39;592;0,2;-;-
19:31:37;591;0,2987;-;-
19:31:35;590;0,5126;-;-
19:31:35;589;0,1806;-;-
19:31:33;588;0,4375;-;-
19:31:31;587;0,47;-;-
19:31:29;586;0,2298;-;-
19:31:29;585;0,5876;-;-
19:31:27;584;0,343;-;-
19:31:25;583;0,2793;-;-
19:31:25;582;0,5569;-;-
19:31:23;581;0,2957;-;-
19:31:21;580;0,319;-;-
19:31:19;579;0,4267;-;-
19:31:19;578;0,5689;-;-
19:31:17;577;0,4531;-;-
19:31:15;576;0,4984;-;-
19:31:13;575;0,32;-;-
19:31:13;574;0,5583;-;-
19:31:11;573;0,4148;-;-
19:31:09;572;0,7999;-;-
19:31:07;571;0,5526;-;-
19:31:07;570;0,5829;-;-
19:31:05;569;0,2763;-;-
19:31:03;568;0,7035;-;-
19:31:03;567;0,3636;-;-
19:31:01;566;0,4599;-;-
19:30:59;565;0,3449;-;-
19:30:57;564;0,4067;-;-
19:30:57;563;0,2749;-;-
19:30:55;562;0,7878;-;-
19:30:53;561;0,5002;-;-
19:30:51;560;0,4009;-;-
19:30:51;559;0,4809;-;-
19:30:49;558;0,6979;-;-
19:30:47;557;0,3446;-;-
19:30:46;556;0,5552;-;-
19:30:44;555;0,4636;-;-
19:30:42;554;0,6489;-;-
19:30:40;553;0,8167;-;-
19:30:40;552;0,2439;-;-
19:30:38;551;0,5242;-;-
19:30:36;550;0,436;-;-
19:30:34;549;0,5074;-;-
19:30:34;548;0,2284;-;-
19:30:32;547;0,2698;-;-
19:30:30;546;0,362;-;-
19:30:28;545;0,3178;-;-
19:30:28;544;0,9912;-;-
19:30:26;543;0,5498;-;-
19:30:24;542;0,519;-;-
19:30:22;541;0,4549;-;-
19:30:22;540;0,4566;-;-
19:30:20;539;0,9852;-;-
19:30:18;538;0,5562;-;-
19:30:16;537;0,6137;-;-
19:30:16;536;0,6469;-;-
19:30:14;535;0,3022;-;-
19:30:12;534;0,5132;-;-
19:30:10;533;1,0786;-;-
19:30:10;532;0,3053;-;-
19:30:08;531;0,4584;-;-
19:30:06;530;0,7129;-;-
19:30:04;529;0,6772;-;-
19:30:04;528;0,5702;-;-
19:30:02;527;0,6627;-;-
19:30:00;526;0,5168;-;-
19:30:00;525;0,3894;-;-
19:29:58;524;0,3378;-;-
19:29:56;523;0,6901;-;-
19:29:54;522;0,4562;-;-
19:29:54;521;0,3653;-;-
19:29:52;520;0,4269;-;-
19:29:50;519;0,3457;-;-
19:29:48;518;0,4;-;-
19:29:48;517;0,3395;-;-
19:29:46;516;0,5143;-;-
19:29:44;515;0,9351;-;-
19:29:42;514;0,5328;-;-
19:29:42;513;0,357;-;-
19:29:40;512;0,6442;-;-
19:29:38;511;0,3637;-;-
19:29:38;510;0,6219;-;-
19:29:36;509;0,6519;-;-
19:29:34;508;0,3895;-;-
19:29:32;507;1,2113;-;-
19:29:32;506;0,287;-;-
19:29:30;505;0,4514;-;-
19:29:28;504;0,4633;-;-
19:29:26;503;0,6261;-;-
19:29:26;502;0,3029;-;-
19:29:24;501;0,5433;-;-
19:29:22;500;0,574;0,3497;-
19:29:20;499;0,3534;-;-
19:29:20;498;0,4407;-;-
19:29:18;497;0,5125;-;-
19:29:16;496;0,5762;-;-
19:29:14;495;0,4088;-;-
19:29:14;494;0,5984;-;-
19:29:12;493;0,5848;-;-
19:29:10;492;0,8465;-;-
19:29:08;491;0,5624;-;-
19:29:08;490;0,6401;-;-
19:29:06;489;0,2605;-;-
19:29:04;488;0,4869;-;-
19:29:02;487;0,5817;-;-
19:29:02;486;0,4971;-;-
19:29:00;485;0,5111;-;-
19:28:58;484;0,5666;-;-
19:28:57;483;0,3969;-;-
19:28:55;482;0,3785;-;-
19:28:53;481;0,2863;-;-
19:28:51;480;0,4479;-;-
19:28:51;479;0,4279;-;-
19:28:49;478;0,4879;-;-
19:28:47;477;0,2631;-;-
19:28:45;476;0,3176;-;-
19:28:45;475;1,5198;-;-
19:28:43;474;0,2291;-;-
19:28:41;473;0,4367;-;-
19:28:39;472;0,5599;-;-
19:28:39;471;0,5025;-;-
19:28:37;470;0,6947;-;-
19:28:35;469;0,4722;-;-
19:28:35;468;0,5419;-;-
19:28:33;467;0,2129;-;-
19:28:31;466;0,5984;-;-
19:28:29;465;0,5562;-;-
19:28:29;464;0,5966;-;-
19:28:27;463;0,3531;-;-
19:28:25;462;0,2817;-;-
19:28:23;461;0,3195;-;-
19:28:23;460;1,9085;-;-
19:28:21;459;0,4656;-;-
19:28:19;458;0,3177;-;-
19:28:17;457;0,7738;-;-
19:28:15;456;0,5685;-;-
19:28:13;455;0,4408;-;-
19:28:11;454;0,2638;-;-
19:28:11;453;0,3012;-;-
19:28:09;452;0,3199;-;-
19:28:07;451;0,3773;-;-
19:28:05;450;0,5178;-;-
19:28:05;449;0,2882;-;-
19:28:03;448;0,4037;-;-
19:28:01;447;0,4545;-;-
19:27:59;446;0,3351;-;-
19:27:59;445;0,5619;-;-
19:27:57;444;0,5573;-;-
19:27:55;443;0,2584;-;-
19:27:53;442;0,9364;-;-
19:27:53;441;0,5012;-;-
19:27:51;440;0,4974;-;-
19:27:49;439;0,522;-;-
19:27:49;438;0,3296;-;-
19:27:47;437;0,4345;-;-
19:27:45;436;0,7141;-;-
19:27:43;435;0,6036;-;-
19:27:43;434;0,5319;-;-
19:27:41;433;0,3092;-;-
19:27:39;432;0,4403;-;-
19:27:37;431;0,5543;-;-
19:27:37;430;0,4928;-;-
19:27:35;429;0,538;-;-
19:27:33;428;0,7105;-;-
19:27:31;427;0,537;-;-
19:27:31;426;0,4009;-;-
19:27:29;425;0,6777;-;-
19:27:27;424;0,409;-;-
19:27:25;423;0,5653;-;-
19:27:25;422;0,9086;-;-
19:27:23;421;0,2138;-;-
19:27:21;420;0,4025;-;-
19:27:21;419;0,3926;-;-
19:27:19;418;0,5313;-;-
19:27:17;417;0,5288;-;-
19:27:15;416;0,3772;-;-
19:27:15;415;0,5988;-;-
19:27:13;414;0,4546;-;-
19:27:11;413;0,4227;-;-
19:27:09;412;0,695;-;-
19:27:09;411;0,6619;-;-
19:27:07;410;0,4598;-;-
19:27:05;409;0,2471;-;-
19:27:03;408;0,5151;-;-
19:27:03;407;0,2613;-;-
19:27:00;406;0,393;-;-
19:26:58;405;0,5726;-;-
19:26:56;404;0,3426;-;-
19:26:56;403;0,3298;-;-
19:26:54;402;0,4276;-;-
19:26:52;401;0,3634;-;-
19:26:50;400;0,657;0,3339;-
19:26:50;399;0,3536;-;-
19:26:48;398;0,5917;-;-
19:26:46;397;0,2785;-;-
19:26:44;396;0,6923;-;-
19:26:44;395;0,5013;-;-
19:26:42;394;0,5294;-;-
19:26:40;393;0,2832;-;-
19:26:38;392;0,7753;-;-
19:26:38;391;0,4307;-;-
19:26:36;390;0,4511;-;-
19:26:34;389;0,4389;-;-
19:26:32;388;0,5329;-;-
19:26:32;387;0,6915;-;-
19:26:30;386;0,6493;-;-
19:26:28;385;0,6671;-;-
19:26:26;384;0,6239;-;-
19:26:26;383;0,2665;-;-
19:26:24;382;0,4345;-;-
19:26:22;381;0,3952;-;-
19:26:22;380;0,2857;-;-
19:26:20;379;0,4651;-;-
19:26:18;378;0,5831;-;-
19:26:16;377;0,5375;-;-
19:26:16;376;0,3673;-;-
19:26:14;375;0,3017;-;-
19:26:12;374;0,5317;-;-
19:26:10;373;0,4711;-;-
19:26:10;372;0,2748;-;-
19:26:08;371;0,7713;-;-
19:26:06;370;0,4016;-;-
19:26:04;369;0,344;-;-
19:26:04;368;0,5968;-;-
19:26:02;367;0,7583;-;-
19:26:00;366;0,3827;-;-
19:25:58;365;0,4469;-;-
19:25:58;364;0,6448;-;-
19:25:56;363;0,5372;-;-
19:25:54;362;0,5561;-;-
19:25:54;361;0,3792;-;-
19:25:52;360;0,3394;-;-
19:25:50;359;0,2989;-;-
19:25:48;358;0,5331;-;-
19:25:48;357;0,6691;-;-
19:25:46;356;0,6397;-;-
19:25:44;355;0,4243;-;-
19:25:42;354;0,3043;-;-
19:25:42;353;0,6728;-;-
19:25:40;352;0,7512;-;-
19:25:38;351;0,3976;-;-
19:25:36;350;0,4113;-;-
19:25:36;349;0,7321;-;-
19:25:34;348;0,4703;-;-
19:25:32;347;0,8005;-;-
19:25:30;346;0,4066;-;-
19:25:30;345;0,4053;-;-
19:25:28;344;0,7768;-;-
19:25:26;343;0,509;-;-
19:25:24;342;0,2574;-;-
19:25:24;341;0,6097;-;-
19:25:22;340;0,6492;-;-
19:25:20;339;0,4731;-;-
19:25:20;338;0,3802;-;-
19:25:18;337;0,6378;-;-
19:25:16;336;0,3089;-;-
19:25:14;335;0,3602;-;-
19:25:14;334;0,3728;-;-
19:25:12;333;0,7408;-;-
19:25:10;332;0,5493;-;-
19:25:08;331;0,3716;-;-
19:25:07;330;0,8727;-;-
19:25:05;329;0,5477;-;-
19:25:03;328;0,4839;-;-
19:25:01;327;0,5241;-;-
19:25:01;326;0,6017;-;-
19:24:59;325;0,5933;-;-
19:24:57;324;0,456;-;-
19:24:55;323;0,6207;-;-
19:24:55;322;0,4471;-;-
19:24:53;321;0,6476;-;-
19:24:51;320;0,4311;-;-
19:24:49;319;0,5915;-;-
19:24:49;318;0,4768;-;-
19:24:47;317;0,7386;-;-
19:24:45;316;0,3665;-;-
19:24:45;315;1,0318;-;-
19:24:43;314;0,475;-;-
19:24:41;313;1,2235;-;-
19:24:39;312;0,4355;-;-
19:24:39;311;0,4752;-;-
19:24:37;310;0,5487;-;-
19:24:35;309;0,7526;-;-
19:24:33;308;0,3295;-;-
19:24:33;307;0,242;-;-
19:24:31;306;0,3476;-;-
19:24:29;305;0,6064;-;-
19:24:27;304;0,5716;-;-
19:24:27;303;0,7273;-;-
19:24:25;302;0,643;-;-
19:24:23;301;0,5344;-;-
19:24:23;300;0,5886;0,3314;-
19:24:21;299;0,4095;-;-
19:24:19;298;0,3369;-;-
19:24:17;297;0,3;-;-
19:24:15;296;0,3493;-;-
19:24:15;295;0,4941;-;-
19:24:13;294;0,4552;-;-
19:24:11;293;0,3013;-;-
19:24:09;292;0,6068;-;-
19:24:09;291;0,2939;-;-
19:24:07;290;0,5468;-;-
19:24:05;289;0,6844;-;-
19:24:05;288;0,6272;-;-
19:24:03;287;0,4969;-;-
19:24:01;286;0,3216;-;-
19:23:59;285;0,4989;-;-
19:23:59;284;0,4455;-;-
19:23:57;283;0,626;-;-
19:23:55;282;0,4316;-;-
19:23:53;281;0,6674;-;-
19:23:53;280;0,6404;-;-
19:23:51;279;0,3713;-;-
19:23:49;278;0,4653;-;-
19:23:47;277;0,5107;-;-
19:23:47;276;0,4622;-;-
19:23:45;275;0,528;-;-
19:23:43;274;0,4606;-;-
19:23:41;273;0,3316;-;-
19:23:41;272;0,6931;-;-
19:23:39;271;0,7033;-;-
19:23:37;270;0,4272;-;-
19:23:35;269;0,7824;-;-
19:23:35;268;0,5801;-;-
19:23:33;267;0,4989;-;-
19:23:31;266;0,5429;-;-
19:23:29;265;0,5447;-;-
19:23:29;264;0,4576;-;-
19:23:27;263;0,5046;-;-
19:23:25;262;0,3861;-;-
19:23:23;261;0,7673;-;-
19:23:23;260;0,5417;-;-
19:23:21;259;0,4386;-;-
19:23:19;258;0,4743;-;-
19:23:19;257;0,485;-;-
19:23:17;256;0,7864;-;-
19:23:15;255;0,5122;-;-
19:23:13;254;0,5009;-;-
19:23:12;253;0,4519;-;-
19:23:10;252;0,3933;-;-
19:23:08;251;0,677;-;-
19:23:06;250;0,5022;-;-
19:23:06;249;0,6146;-;-
19:23:04;248;0,5994;-;-
19:23:02;247;0,5815;-;-
19:23:00;246;0,4012;-;-
19:23:00;245;0,5146;-;-
19:22:58;244;0,3281;-;-
19:22:56;243;0,5898;-;-
19:22:56;242;0,5752;-;-
19:22:54;241;0,5348;-;-
19:22:52;240;0,3762;-;-
19:22:50;239;0,4564;-;-
19:22:50;238;0,562;-;-
19:22:48;237;0,591;-;-
19:22:46;236;0,5175;-;-
19:22:44;235;0,3114;-;-
19:22:44;234;0,6271;-;-
19:22:42;233;0,3014;-;-
19:22:40;232;0,4614;-;-
19:22:38;231;0,6689;-;-
19:22:38;230;0,7925;-;-
19:22:36;229;0,6064;-;-
19:22:34;228;0,5657;-;-
19:22:32;227;0,3852;-;-
19:22:32;226;0,4023;-;-
19:22:30;225;0,4066;-;-
19:22:28;224;0,4629;-;-
19:22:26;223;0,3517;-;-
19:22:26;222;0,581;-;-
19:22:24;221;0,3877;-;-
19:22:22;220;1,0126;-;-
19:22:20;219;0,7236;-;-
19:22:20;218;0,3271;-;-
19:22:18;217;0,3292;-;-
19:22:16;216;0,3091;-;-
19:22:14;215;0,4836;-;-
19:22:14;214;0,848;-;-
19:22:12;213;0,6034;-;-
19:22:10;212;0,4475;-;-
19:22:08;211;0,7056;-;-
19:22:08;210;0,4957;-;-
19:22:06;209;0,729;-;-
19:22:04;208;0,5163;-;-
19:22:02;207;1,018;-;-
19:22:02;206;0,4129;-;-
19:22:00;205;0,5634;-;-
19:21:58;204;0,6456;-;-
19:21:56;203;0,4998;-;-
19:21:56;202;0,6709;-;-
19:21:54;201;0,9918;-;-
19:21:52;200;0,6986;0,5527;-
19:21:52;199;0,2947;-;-
19:21:50;198;0,4963;-;-
19:21:48;197;0,7482;-;-
19:21:46;196;0,4022;-;-
19:21:44;195;0,3101;-;-
19:21:44;194;0,583;-;-
19:21:42;193;0,5078;-;-
19:21:40;192;0,3708;-;-
19:21:38;191;0,4788;-;-
19:21:38;190;0,2826;-;-
19:21:36;189;0,7493;-;-
19:21:34;188;0,6402;-;-
19:21:32;187;0,5628;-;-
19:21:32;186;0,2697;-;-
19:21:30;185;0,6468;-;-
19:21:28;184;0,266;-;-
19:21:26;183;0,5632;-;-
19:21:26;182;0,3074;-;-
19:21:24;181;0,4093;-;-
19:21:22;180;0,8573;-;-
19:21:22;179;0,5555;-;-
19:21:20;178;0,3132;-;-
19:21:17;177;0,5981;-;-
19:21:15;176;0,5587;-;-
19:21:15;175;0,529;-;-
19:21:13;174;0,7594;-;-
19:21:11;173;1,0304;-;-
19:21:09;172;0,5431;-;-
19:21:09;171;0,5238;-;-
19:21:07;170;0,4695;-;-
19:21:05;169;0,665;-;-
19:21:05;168;0,6912;-;-
19:21:03;167;0,7352;-;-
19:21:01;166;0,8062;-;-
19:20:59;165;0,7724;-;-
19:20:59;164;0,591;-;-
19:20:57;163;0,5869;-;-
19:20:55;162;0,5745;-;-
19:20:53;161;0,4023;-;-
19:20:53;160;0,7086;-;-
19:20:51;159;0,7133;-;-
19:20:49;158;0,591;-;-
19:20:47;157;0,5439;-;-
19:20:47;156;0,6998;-;-
19:20:45;155;0,7886;-;-
19:20:43;154;0,5775;-;-
19:20:41;153;0,6277;-;-
19:20:41;152;0,9521;-;-
19:20:39;151;0,4288;-;-
19:20:37;150;0,7033;-;-
19:20:37;149;0,8864;-;-
19:20:35;148;0,4954;-;-
19:20:33;147;0,671;-;-
19:20:31;146;0,6412;-;-
19:20:31;145;0,4529;-;-
19:20:29;144;0,5497;-;-
19:20:27;143;1,0531;-;-
19:20:27;142;0,4436;-;-
19:20:25;141;0,7294;-;-
19:20:23;140;0,4826;-;-
19:20:21;139;0,3616;-;-
19:20:21;138;0,6041;-;-
19:20:19;137;0,6514;-;-
19:20:17;136;0,6691;-;-
19:20:15;135;0,425;-;-
19:20:15;134;0,5332;-;-
19:20:13;133;1,1093;-;-
19:20:11;132;0,4835;-;-
19:20:11;131;0,5847;-;-
19:20:09;130;0,5829;-;-
19:20:07;129;0,4024;-;-
19:20:05;128;0,4343;-;-
19:20:05;127;0,7385;-;-
19:20:03;126;0,9479;-;-
19:20:01;125;0,8668;-;-
19:20:01;124;0,4795;-;-
19:19:59;123;0,8362;-;-
19:19:57;122;0,3585;-;-
19:19:55;121;0,4186;-;-
19:19:55;120;0,3037;-;-
19:19:53;119;0,5818;-;-
19:19:51;118;0,4301;-;-
19:19:49;117;1,0152;-;-
19:19:49;116;0,8301;-;-
19:19:47;115;0,5596;-;-
19:19:45;114;0,4988;-;-
19:19:45;113;0,9052;-;-
19:19:43;112;0,593;-;-
19:19:41;111;0,5621;-;-
19:19:39;110;0,4639;-;-
19:19:39;109;0,4652;-;-
19:19:37;108;0,7064;-;-
19:19:35;107;0,3925;-;-
19:19:35;106;0,4605;-;-
19:19:33;105;0,5082;-;-
19:19:30;104;0,5446;-;-
19:19:28;103;0,8995;-;-
19:19:28;102;0,607;-;-
19:19:26;101;0,6013;-;-
19:19:24;100;0,6895;0,5732;-
19:19:22;99;0,5932;-;-
19:19:20;98;0,3752;-;-
19:19:20;97;0,8259;-;-
19:19:18;96;0,6256;-;-
19:19:16;95;0,8159;-;-
19:19:14;94;0,6558;-;-
19:19:14;93;0,7121;-;-
19:19:12;92;0,6877;-;-
19:19:10;91;0,6985;-;-
19:19:10;90;0,6836;-;-
19:19:08;89;0,6447;-;-
19:19:06;88;0,8541;-;-
19:19:04;87;0,8671;-;-
19:19:04;86;1,3534;-;-
19:19:02;85;1,0436;-;-
19:19:00;84;0,8598;-;-
19:18:58;83;0,5684;-;-
19:18:58;82;0,8817;-;-
19:18:56;81;0,5795;-;-
19:18:54;80;1,0054;-;-
19:18:52;79;0,5478;-;-
19:18:52;78;0,9229;-;-
19:18:50;77;0,6847;-;-
19:18:48;76;0,6559;-;-
19:18:48;75;0,8074;-;-
19:18:46;74;0,8686;-;-
19:18:44;73;0,9871;-;-
19:18:42;72;1,071;-;-
19:18:42;71;1,2801;-;-
19:18:40;70;0,9475;-;-
19:18:38;69;0,9627;-;-
19:18:36;68;0,9024;-;-
19:18:36;67;1,0992;-;-
19:18:34;66;1,0037;-;-
19:18:32;65;1,2258;-;-
19:18:32;64;0,6903;-;-
19:18:30;63;1,244;-;-
19:18:28;62;1,7051;-;-
19:18:26;61;0,8966;-;-
19:18:26;60;1,0607;-;-
19:18:24;59;1,2166;-;-
19:18:22;58;0,728;-;-
19:18:20;57;1,3282;-;-
19:18:20;56;0,9298;-;-
19:18:18;55;1,0994;-;-
19:18:16;54;1,0338;-;-
19:18:16;53;1,4662;-;-
19:18:14;52;0,9058;-;-
19:18:12;51;1,049;-;-
19:18:10;50;0,9639;-;-
19:18:10;49;0,9314;-;-
19:18:08;48;0,7612;-;-
19:18:06;47;1,0765;-;-
19:18:04;46;1,4086;-;-
19:18:04;45;1,3749;-;-
19:18:02;44;1,3954;-;-
19:18:00;43;1,2446;-;-
19:17:58;42;0,9962;-;-
19:17:58;41;1,4346;-;-
19:17:56;40;1,0238;-;-
19:17:54;39;1,1728;-;-
19:17:54;38;1,2473;-;-
19:17:52;37;1,5503;-;-
19:17:50;36;1,2277;-;-
19:17:48;35;1,4489;-;-
19:17:48;34;1,1715;-;-
19:17:46;33;1,4378;-;-
19:17:44;32;1,4629;-;-
19:17:42;31;1,3655;-;-
19:17:42;30;1,3858;-;-
19:17:40;29;1,0217;-;-
19:17:38;28;1,1754;-;-
19:17:36;27;1,3857;-;-
19:17:36;26;1,9073;-;-
19:17:33;25;1,6803;-;-
19:17:31;24;1,4023;-;-
19:17:31;23;1,4205;-;-
19:17:29;22;2,1686;-;-
19:17:27;21;2,154;-;-
19:17:25;20;2,0899;-;-
19:17:25;19;1,4231;-;-
19:17:23;18;2,0196;-;-
19:17:21;17;1,4984;-;-
19:17:19;16;1,8587;-;-
19:17:19;15;1,5237;-;-
19:17:17;14;1,7865;-;-
19:17:15;13;1,5073;-;-
19:17:13;12;1,8908;-;-
19:17:13;11;1,8222;-;-
19:17:11;10;1,5914;-;-
19:17:09;9;1,9198;-;-
19:17:07;8;1,8608;-;-
19:17:07;7;1,7861;-;-
19:17:05;6;2,1013;-;-
19:17:03;5;2,0056;-;-
19:17:01;4;1,6936;-;-
19:17:01;3;1,7598;-;-
19:16:59;2;1,6079;-;-
19:16:57;1;1,7819;-;-
